participant,group-id,n-comments,n-votes,n-agree,n-disagree,0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
199,2,0,52,35,11,1,1,1,1,1,1,-1,1,1,0,0,1,1,1,1,1,-1,-1,1,0,1,1,1,1,-1,1,1,1,0,-1,1,1,-1,-1,1,-1,-1,1,1,-1,1,1,,,,,,,,,,,,,,,,,1,0,1,1,1,1,-1,1,0,,,1
200,2,0,52,44,7,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,-1,1,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,1
201,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1,0,44,24,20,1,1,-1,1,-1,-1,-1,1,1,,,-1,1,1,-1,-1,,-1,-1,,1,1,1,,-1,1,-1,-1,1,-1,1,-1,1,,-1,1,1,,1,-1,1,1,,,,,,,,,,,,,,,,,1,-1,-1,-1,1,1,1,-1,1,,,
203,2,0,52,35,13,1,1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,0,0,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,,,,,,,,,,,,,,,,,1,-1,1,1,1,1,-1,1,-1,,,1
207,2,0,52,36,10,1,1,1,1,1,1,-1,1,1,1,0,0,0,1,1,1,-1,-1,1,0,1,1,-1,1,1,1,1,1,0,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,-1,1,1,1,-1,1,0,1,1,,,1
208,2,0,52,31,10,1,1,1,0,1,1,-1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,-1,1,1,-1,-1,-1,1,1,1,1,-1,-1,0,,,,,,,,,,,,,,,,,1,0,1,-1,1,1,-1,1,-1,,,1
210,1,0,52,33,14,1,1,1,0,1,1,-1,1,1,-1,1,1,0,-1,-1,0,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,0,1,-1,1,1,-1,-1,1,1,0,,,,,,,,,,,,,,,,,1,-1,1,-1,1,1,-1,1,1,,,-1
211,2,0,52,37,11,1,1,1,0,1,1,-1,1,1,0,-1,1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,-1,1,-1,1,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,-1,,,1
212,2,0,52,37,8,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,,,,,,,,,,,,,,,,,1,0,1,1,1,1,0,1,0,,,1
214,2,0,52,34,10,1,1,1,1,1,1,-1,1,1,1,0,-1,1,1,0,1,0,-1,-1,1,1,1,1,1,1,1,0,1,1,0,0,-1,-1,1,-1,1,1,1,-1,1,-1,-1,,,,,,,,,,,,,,,,,1,0,1,1,1,1,1,1,0,,,1
217,2,0,52,36,12,1,1,1,1,1,1,-1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,,,,,,,,,,,,,,,,,1,0,1,0,1,1,1,1,-1,,,1
218,2,0,35,23,6,1,1,1,0,1,1,,,1,,1,0,0,0,1,1,-1,-1,1,,0,,0,,,1,1,1,,-1,,,-1,1,,1,,-1,,1,1,-1,,,,,,,,,,,,,,,,,1,1,,,1,1,,,1,,,1
219,2,0,52,38,11,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,0,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,1
220,2,0,52,36,13,1,-1,1,1,1,1,-1,1,0,0,0,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,-1,1,1,,,1
222,3,0,52,18,34,-1,1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,1,1,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,1,-1,-1,-1,,,1
223,2,0,52,39,12,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,0,-1,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,-1,1,1,,,1
224,2,0,52,36,9,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,0,1,1,1,1,0,1,1,1,1,-1,0,0,0,0,-1,1,1,-1,-1,-1,1,1,1,1,-1,0,-1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,1
225,2,0,52,38,13,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,1,1,1,,,,,,,,,,,,,,,,,1,-1,1,0,1,1,-1,1,-1,,,1
226,1,0,30,18,8,1,,,1,1,1,1,-1,1,1,,0,-1,,1,,0,,,1,1,,,,,1,1,-1,0,0,1,-1,-1,,-1,-1,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,-1,,,,,,1
230,2,0,52,33,17,1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,,,,,,,,,,,,,,,,,1,-1,1,1,1,1,0,1,-1,,,1
232,1,0,52,28,13,1,1,1,0,1,1,-1,1,1,1,0,0,1,1,1,1,0,-1,0,0,1,1,-1,1,0,1,-1,1,1,-1,1,-1,1,-1,-1,0,1,-1,1,-1,1,-1,,,,,,,,,,,,,,,,,-1,1,1,1,1,0,-1,1,0,,,0
23,1,0,8,8,0,,1,,1,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1,0,14,10,3,,1,,,,,,,,1,1,,,1,,,-1,,,,,0,,1,,,-1,,1,,1,,-1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1,0,11,7,3,,1,,,1,,,,,1,1,,,0,,,,-1,,,,,,1,,,,,,,1,-1,,,,,,,,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1,0,10,7,0,,1,,,,,,0,,1,,0,,,,,,,,,,1,1,1,,,,,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1,0,27,9,4,,0,,0,0,1,-1,0,,0,,0,,0,,0,0,,0,0,,1,1,0,1,0,1,,,,,-1,1,,-1,1,1,,,0,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1,0,12,8,0,,1,,0,,,,,,1,1,,,,,,,,,1,1,,,,,,,1,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,
45,1,0,26,12,12,,,-1,1,1,1,-1,0,1,,,-1,-1,,,,,1,-1,-1,1,-1,1,-1,0,,1,,1,,1,-1,,,,-1,1,-1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,1,0,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2,0,14,12,1,,,1,,,1,0,1,,,,,,,,,,,,,,,1,,,1,1,1,,,,,1,,,,,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,
9,1,0,6,2,4,,,,-1,1,,1,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,0,1,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1,0,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1,0,1,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,0,11,5,0,,,,0,,,,,,,0,0,,0,1,,,,,,1,,,1,1,,,,,,,,0,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1,0,2,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1,0,1,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1,0,8,6,1,,,,,1,,,,,,,0,,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
206,2,0,22,18,3,,,,,1,,,,,1,,,,1,,1,-1,,1,1,,1,1,,,1,1,1,1,,1,,,1,,,1,1,-1,,,-1,,,,,,,,,,,,,,,,,1,,,0,1,,,,,,,
215,1,0,2,2,0,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1,0,17,9,7,,,,,,1,,,,,,,,,,1,-1,-1,,,,-1,,1,1,1,1,,,0,,-1,1,-1,-1,,,1,1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1,0,11,6,0,,,,,,1,,,1,,0,1,0,,,1,0,,,1,,,,,0,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1,0,1,0,1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1,0,5,5,0,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
231,1,0,2,2,0,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,0,19,12,6,,,,,,,-1,1,1,1,0,,,1,,1,-1,-1,,1,1,1,-1,,,,,,,,,,,-1,-1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1,0,9,4,3,,,,,,,-1,,,,,,1,,,,-1,,,,,1,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,1,,,,,,,,0
228,1,0,10,5,3,,,,,,,-1,,,1,,,,1,,,,,,,,,,,,,,1,0,0,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,
233,1,0,6,3,3,,,,,,,-1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,-1,,,,,
205,1,0,5,2,1,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,-1,,,,,,,,,
47,1,0,1,0,1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1,0,2,1,0,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1,0,2,2,0,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1,0,1,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1,0,5,4,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,-1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1,0,8,5,2,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,-1,,,-1,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1,0,1,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1,0,7,3,4,,,,,,,,,,,-1,,,,,,,,,1,,,,,,1,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,1,,,,
72,1,0,3,2,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1,0,3,2,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1,0,1,0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1,0,1,1,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,0,4,1,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1,0,6,4,2,,,,,,,,,,,,,,,1,1,,-1,,,,,,1,,,,,,-1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1,0,1,0,1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1,0,1,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,0,1,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1,0,1,1,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1,0,1,0,1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1,0,1,1,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,53,4,0,0,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
172,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
59,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
174,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,
209,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
